dt,date_time,start_lon,start_lat,end_lon,end_lat,percent_change,n_crisis,n_baseline,length_km
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.462646484375,27.65433767366391,5.88,11.0,10.333333333333334,16.477225679759147
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.374755859375,27.71270982724965,-2.7,23.0,23.666666666666668,6.116761105115875
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.330810546875,27.771050758926727,-2.86,101.0,104.0,2.162022552485689
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.352783203125,27.751607253506148,19.52,99.0,82.66666666666667,2.162215664653275
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.352783203125,27.732160275740252,18.66,70.0,58.833333333333336,3.0581076727116523
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.28686523437501,27.732160275740252,13.04,38.0,33.5,4.835292789532241
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.330810546875,27.673798524586132,-17.07,16.0,19.5,8.651949484752839
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.37475585937501,27.69325590965681,32.63,20.0,14.833333333333334,7.798066561201203
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.286865234375,27.71270982724965,7.14,19.0,17.666666666666668,6.116761105118531
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.28686523437501,27.69325590965681,22.83,25.0,20.166666666666668,7.798066561201203
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.30883789062499,27.65433767366391,5.88,11.0,10.333333333333334,11.030097810258248
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.35278320312499,27.673798524586132,72.41,24.0,13.5,8.918225394025082
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.352783203125,27.771050758926727,-11.82,42.0,47.76130465407281,3.057561633821971
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.374755859375,27.732160275740252,-14.29,24.0,28.166666666666668,4.835292789530001
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.37475585937499,27.771050758926727,5.41,12.0,11.333333333333334,4.834429426204551
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.352783203125,27.69325590965681,17.16,32.0,27.166666666666668,6.839356819336776
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.308837890625,27.71270982724965,1.75,57.0,56.0,4.83572424718064
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.308837890625,27.771050758926727,-5.04,21.0,22.166666666666668,3.0575616338237412
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.330810546875,27.65433767366391,26.32,15.0,11.666666666666666,10.815900772048977
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.308837890625,27.751607253506148,11.82,163.0,145.66666666666666,2.162215664655779
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.37475585937499,27.673798524586132,9.09,17.0,15.5,9.67317356949725
2026-08-26_0800,2026-08-26 08:00:00,85.66040039062499,27.926473604009228,85.66040039062499,27.926473604009228,-13.7,41.0,47.666666666666664,2.0222549497249037e-15
2026-08-26_0800,2026-08-26 08:00:00,85.045166015625,27.771050758926727,85.045166015625,27.771050758926727,-3.23,29.0,30.0,1.2207854514058405e-13
2026-08-26_0800,2026-08-26 08:00:00,85.484619140625,27.732160275740252,85.484619140625,27.732160275740252,10.71,61.0,55.0,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.63842773437499,27.907057935466664,85.63842773437499,27.907057935466664,22.73,35.0,28.333333333333332,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.198974609375,27.751607253506148,85.198974609375,27.751607253506148,51.18,31.0,20.166666666666668,3.608553671315128e-14
2026-08-26_0800,2026-08-26 08:00:00,85.770263671875,27.771050758926727,85.770263671875,27.771050758926727,25.52,49.0,38.833333333333336,1.2207854514058405e-13
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.33081054687501,27.751607253506148,5.81,8091.0,7646.666666666667,3.608553671315128e-14
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.308837890625,27.69325590965681,11.63,23.0,20.5,6.839356819337568
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.330810546875,27.732160275740252,-2.17,142.0,145.16666666666666,2.162408660275157
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.330810546875,27.69325590965681,29.11,33.0,25.333333333333332,6.488383583170239
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.37475585937499,27.673798524586132,14.44,209.0,182.5,7.800152690940106
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.330810546875,27.615405580779363,29.31,24.0,18.333333333333332,11.03402890878744
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.28686523437501,27.771050758926727,-8.06,37.0,40.333333333333336,6.838136409357548
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.35278320312501,27.65433767366391,6.77,204.0,191.0,7.800847571996917
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.418701171875,27.751607253506148,-15.38,10.0,12.0,11.645965916048672
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.374755859375,27.71270982724965,0.84,179.0,177.5,6.488962490701603
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.30883789062499,27.65433767366391,5.97,138.0,130.16666666666666,6.490697523913854
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.396728515625,27.751607253506148,7.87,15.0,13.833333333333334,9.67144838543921
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.308837890625,27.673798524586132,22.4,203.0,165.66666666666666,4.326746236617482
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.374755859375,27.732160275740252,11.26,134.0,120.33333333333331,6.839357015772637
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.308837890625,27.615405580779363,32.56,18.0,13.333333333333334,10.81975553126278
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.330810546875,27.732160275740252,-7.49,285.0,308.1666666666667,3.058653456754421
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.352783203125,27.69325590965681,14.94,290.0,252.16666666666663,4.8370183068672015
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.35278320312499,27.673798524586132,4.93,318.0,303.0,6.118943220471525
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.71270982724965,85.352783203125,27.71270982724965,13.12,239.0,211.16666666666663,4.32597502246614
2026-08-26_0800,2026-08-26 08:00:00,85.770263671875,27.80992734625884,85.770263671875,27.80992734625884,27.15,63.0,49.333333333333336,1.0595237556502103e-13
2026-08-26_0800,2026-08-26 08:00:00,85.11108398437501,27.732160275740252,85.11108398437501,27.732160275740252,25.15,33.0,26.166666666666668,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.572509765625,27.790490790383224,85.572509765625,27.790490790383224,29.73,71.0,54.5,2.1366837619491137e-14
2026-08-26_0800,2026-08-26 08:00:00,85.13305664062499,27.732160275740252,85.13305664062499,27.732160275740252,33.22,251.0,188.16666666666663,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.198974609375,27.71270982724965,85.198974609375,27.71270982724965,15.34,103.0,89.16666666666667,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.506591796875,27.771050758926727,85.506591796875,27.771050758926727,-6.02,25.0,26.666666666666668,1.2207854514058405e-13
2026-08-26_0800,2026-08-26 08:00:00,85.133056640625,27.751607253506148,85.133056640625,27.751607253506148,46.34,19.0,12.666666666666666,3.608553671315128e-14
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.286865234375,27.751607253506148,32.35,29.0,21.666666666666668,4.324431312073442
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.33081054687499,27.71270982724965,-3.15,40.0,41.333333333333336,4.325203248135176
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.352783203125,27.71270982724965,-9.68,27.0,30.0,4.83572424717952
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.308837890625,27.732160275740252,8.45,123.0,113.33333333333331,3.058107672713423
2026-08-26_0800,2026-08-26 08:00:00,85.33081054687501,27.751607253506148,85.264892578125,27.69325590965681,80.82,21.0,11.166666666666666,9.175960017779818
2026-08-26_0800,2026-08-26 08:00:00,85.08911132812501,27.751607253506148,85.08911132812501,27.751607253506148,-8.2,27.0,29.5,3.608553671315128e-14
2026-08-26_0800,2026-08-26 08:00:00,85.61645507812501,27.71270982724965,85.61645507812501,27.71270982724965,4.43,168.0,160.83333333333334,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.133056640625,27.907057935466664,85.133056640625,27.907057935466664,-60.91,93.0,239.5,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.264892578125,27.732160275740252,85.264892578125,27.732160275740252,14.57,581.0,507.0,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.71270982724965,-8.16,121.0,131.83333333333334,4.325975022464887
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.6348733585183,45.45,15.0,10.0,8.65503401588129
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.26489257812501,27.71270982724965,30.91,23.0,17.333333333333332,8.651949907341423
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.33081054687499,27.71270982724965,5.08,254.0,241.66666666666663,2.162987519834845
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.673798524586132,13.79,21.0,18.333333333333332,7.800152690941148
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.751607253506148,20.0,34.0,28.166666666666668,7.797371028608729
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.264892578125,27.69325590965681,-12.9,26.0,30.0,8.919020940580891
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.732160275740252,-6.67,104.0,111.5,4.836155749906638
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.6348733585183,5.88,20.0,18.833333333333332,8.921404855972412
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.37475585937499,27.673798524586132,7.05,80.0,74.66666666666667,4.837449360775052
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.440673828125,27.673798524586132,-33.94,11.0,17.166666666666668,9.674898613145617
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.286865234375,27.751607253506148,-3.65,21.0,21.833333333333332,7.797371028609769
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.673798524586132,3.45,74.0,71.5,4.837449360776172
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.374755859375,27.71270982724965,-0.89,462.0,466.1666666666667,2.162987519831088
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.28686523437501,27.69325590965681,-9.62,46.0,51.0,6.84057685557767
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.732160275740252,5.36,569.0,540.0,2.1627945878600388
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.374755859375,27.751607253506148,2.13,31.0,30.333333333333332,4.835724247179037
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.286865234375,27.673798524586132,28.21,24.0,18.5,7.80015269094219
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.69325590965681,-13.77,47.0,54.666666666666664,4.8370183068672015
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.673798524586132,-3.31,38.0,39.333333333333336,6.118943220472411
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.71270982724965,36.05,38.0,27.666666666666668,6.488962490701603
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.374755859375,27.65433767366391,12.28,31.0,27.5,6.841795927074258
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.30883789062499,27.65433767366391,-17.02,25.0,30.333333333333332,7.800847571996221
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.35278320312501,27.65433767366391,11.3,63.0,56.5,6.490697523913854
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.732160275740252,5.25,53.0,50.30464506270516,6.839357015772637
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.732160275740252,6.85,90.0,84.16666666666667,4.836155749907757
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.69325590965681,-3.88,226.0,235.16666666666663,2.1631803350353
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.374755859375,27.732160275740252,1.06,366.0,362.1666666666667,3.0586534567535355
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.69325590965681,29.11,16.0,12.166666666666666,6.84057685557767
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.69325590965681,-8.2,27.0,29.5,4.8370183068660815
2026-08-26_0800,2026-08-26 08:00:00,84.91333007812501,27.907057935466664,84.91333007812501,27.907057935466664,9.67,103.0,93.83333333333331,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.594482421875,27.86821614426037,85.594482421875,27.86821614426037,31.09,25.0,18.833333333333332,1.6325720028447766e-13
2026-08-26_0800,2026-08-26 08:00:00,85.264892578125,27.80992734625884,85.264892578125,27.80992734625884,-31.76,28.0,41.5,1.0595237556502103e-13
2026-08-26_0800,2026-08-26 08:00:00,85.286865234375,27.907057935466664,85.286865234375,27.907057935466664,-66.51,11.0,34.833333333333336,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.330810546875,27.790490790383224,85.330810546875,27.790490790383224,-9.54,416.0,460.0,2.1366837619491137e-14
2026-08-26_0800,2026-08-26 08:00:00,85.484619140625,27.829360424938628,85.484619140625,27.829360424938628,18.31,13.0,10.833333333333334,5.538235803950223e-15
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.418701171875,27.71270982724965,59.54,45.0,27.833333333333332,2.1629875198323405
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.352783203125,27.69325590965681,9.09,15.0,13.666666666666666,4.8370183068660815
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.374755859375,27.71270982724965,13.6,102.0,89.66666666666667,2.1629875198323405
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.396728515625,27.69325590965681,-28.99,19.0,27.166666666666668,2.1631803350353
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.352783203125,27.71270982724965,-26.83,14.0,19.5,4.325975022464887
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.396728515625,27.732160275740252,6.29,30.0,28.166666666666668,2.1627945878600388
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.751607253506148,-3.5,45.0,46.666666666666664,6.116761105116622
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.374755859375,27.732160275740252,-17.7,30.0,36.666666666666664,3.058653456754421
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.418701171875,27.732160275740252,8.27,23.0,21.166666666666668,3.058653456754421
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.37475585937501,27.69325590965681,29.52,48.0,36.833333333333336,3.059198985654047
2026-08-26_0800,2026-08-26 08:00:00,85.770263671875,27.907057935466664,85.770263671875,27.907057935466664,48.15,19.0,12.5,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.732160275740252,85.242919921875,27.732160275740252,12.71,370.0,328.1666666666667,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.067138671875,27.751607253506148,85.067138671875,27.751607253506148,18.02,154.0,130.33333333333334,3.608553671315128e-14
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.71270982724965,0.82,122.0,121.0,4.32597502246614
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.35278320312499,27.673798524586132,9.09,135.0,123.66666666666669,4.326746236617482
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.286865234375,27.71270982724965,26.83,51.0,40.0,6.488962490702854
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.673798524586132,-16.06,26.0,31.166666666666668,6.118943220473297
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.751607253506148,-12.78,57.0,65.5,6.116761105117507
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.396728515625,27.65433767366391,47.06,24.0,16.0,7.800847571995526
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.71270982724965,8.16,9092.0,8406.166666666666,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.396728515625,27.71270982724965,85.396728515625,27.71270982724965,9.3,3837.0,3510.3333333333335,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.440673828125,27.751607253506148,-14.29,10.0,11.833333333333334,9.67144838543921
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.33081054687501,27.751607253506148,-0.55,90.0,90.5,4.835724247179037
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.771050758926727,-10.64,13.0,14.666666666666666,6.838136409357944
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.330810546875,27.732160275740252,-0.73,67.0,67.5,4.836587005804419
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.352783203125,27.751607253506148,-5.35,55.0,58.166666666666664,6.488383583170236
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.374755859375,27.71270982724965,8.09,146.0,135.0,3.0591989856546267
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.308837890625,27.771050758926727,44.3,18.0,12.166666666666666,9.671448052679809
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.418701171875,27.732160275740252,30.69,21.0,15.833333333333334,7.798762185210407
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.396728515625,27.732160275740252,0.7,23.0,22.833333333333332,6.1178524180870175
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.26489257812501,27.71270982724965,-2.44,19.0,19.5,8.919020940578477
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.308837890625,27.71270982724965,19.02,121.0,101.5,4.83701830686697
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.352783203125,27.732160275740252,-5.95,128.0,136.16666666666666,4.3259749228953055
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.286865234375,27.71270982724965,-16.35,28.0,33.666666666666664,6.840576855578826
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.396728515625,27.71270982724965,-0.52,63.0,63.333333333333336,4.83701830686585
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.33081054687501,27.751607253506148,19.68,74.0,61.666666666666664,6.8393568193368255
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.352783203125,27.71270982724965,6.84,202.0,189.0,2.163180335035057
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.28686523437501,27.732160275740252,20.54,44.0,36.333333333333336,7.798762185210407
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.308837890625,27.751607253506148,-7.17,40.0,43.166666666666664,7.798066561201221
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.374755859375,27.732160275740252,-2.62,61.0,62.666666666666664,4.83658700580386
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.69325590965681,85.308837890625,27.732160275740252,15.66,15.0,12.833333333333334,7.79876218521145
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.69325590965681,85.308837890625,27.71270982724965,-9.52,18.0,20.0,6.840576855578826
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.69325590965681,85.242919921875,27.71270982724965,22.73,17.0,13.666666666666666,2.163180335035057
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.69325590965681,85.220947265625,27.71270982724965,23.53,13.0,10.333333333333334,3.059198985655512
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.69325590965681,85.26489257812501,27.71270982724965,-10.0,11.0,12.333333333333334,3.0591989856572828
2026-08-26_0800,2026-08-26 08:00:00,85.550537109375,27.86821614426037,85.550537109375,27.86821614426037,26.32,19.0,14.833333333333334,1.6325720028447766e-13
2026-08-26_0800,2026-08-26 08:00:00,85.28686523437501,27.771050758926727,85.308837890625,27.751607253506148,31.25,20.0,15.0,3.0575616338222464
2026-08-26_0800,2026-08-26 08:00:00,85.28686523437501,27.771050758926727,85.28686523437501,27.771050758926727,20.61,754.0,625.0,1.2207854514058405e-13
2026-08-26_0800,2026-08-26 08:00:00,85.28686523437501,27.771050758926727,85.308837890625,27.771050758926727,65.79,20.0,11.666666666666666,2.161829466810763
2026-08-26_0800,2026-08-26 08:00:00,85.264892578125,27.732160275740252,85.26489257812501,27.71270982724965,23.29,14.0,11.166666666666666,2.16279458785999
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.352783203125,27.771050758926727,-2.33,27.0,27.666666666666668,8.650406135655993
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.33081054687499,27.71270982724965,11.2,143.0,128.5,3.0591989856572828
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.69325590965681,85.308837890625,27.732160275740252,14.77,100.0,87.0,6.117852418087902
2026-08-26_0800,2026-08-26 08:00:00,85.308837890625,27.771050758926727,85.33081054687501,27.751607253506148,41.67,16.0,11.0,3.0575616338240175
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.65433767366391,22.08,46.0,37.5,6.841795927074654
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.751607253506148,3.34,128.0,123.83333333333331,4.3252032481350495
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.28686523437501,27.732160275740252,30.81,45.0,34.166666666666664,6.839357015772637
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.732160275740252,30.27,103.0,78.83333333333333,3.058653456754421
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.308837890625,27.771050758926727,11.54,28.0,25.0,7.7966750796873425
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.37475585937501,27.69325590965681,13.68,150.0,131.83333333333334,3.059198985656705
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.352783203125,27.771050758926727,-33.84,28.0,42.833333333333336,6.487225800620917
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.440673828125,27.732160275740252,33.98,22.0,16.166666666666668,8.917430463966953
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.242919921875,27.69325590965681,20.0,13.0,10.666666666666666,11.03009852740072
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.462646484375,27.732160275740252,-8.33,10.0,11.0,11.0281315945506
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.330810546875,27.69325590965681,-1.2,123.0,124.5,3.0591989856558186
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.418701171875,27.65433767366391,0.0,11.0,11.0,9.179232424473586
2026-08-26_0800,2026-08-26 08:00:00,85.352783203125,27.71270982724965,85.24291992187501,27.673798524586132,7.46,11.0,10.166666666666666,11.650120540692493
2026-08-26_0800,2026-08-26 08:00:00,85.660400390625,27.94588578570596,85.660400390625,27.94588578570596,-20.0,15.0,19.0,2.2447252227959835e-14
2026-08-26_0800,2026-08-26 08:00:00,85.242919921875,27.771050758926727,85.242919921875,27.771050758926727,28.57,20.0,15.333333333333334,1.2207854514058405e-13
2026-08-26_0800,2026-08-26 08:00:00,85.264892578125,27.86821614426037,85.264892578125,27.86821614426037,-69.53,12.0,41.666666666666664,1.6325720028447766e-13
2026-08-26_0800,2026-08-26 08:00:00,85.616455078125,27.732160275740252,85.616455078125,27.732160275740252,18.18,25.0,21.0,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.177001953125,27.71270982724965,85.177001953125,27.71270982724965,21.29,74.0,60.833333333333336,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.528564453125,27.732160275740252,85.528564453125,27.732160275740252,-9.18,60.0,66.16666666666667,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.550537109375,27.907057935466664,85.550537109375,27.907057935466664,18.31,27.0,22.666666666666668,5.816231754836267e-14
2026-08-26_0800,2026-08-26 08:00:00,85.220947265625,27.732160275740252,85.220947265625,27.732160275740252,11.8,29.0,25.833333333333332,1.67670491015947e-13
2026-08-26_0800,2026-08-26 08:00:00,85.418701171875,27.673798524586132,85.308837890625,27.71270982724965,-39.5,11.0,18.833333333333332,11.650120540693669
2026-08-26_0800,2026-08-26 08:00:00,85.418701171875,27.673798524586132,85.374755859375,27.71270982724965,9.86,12.0,10.833333333333334,6.118943220473385
2026-08-26_0800,2026-08-26 08:00:00,85.418701171875,27.673798524586132,85.352783203125,27.732160275740252,13.51,13.0,11.333333333333334,9.1775966042868
2026-08-26_0800,2026-08-26 08:00:00,85.155029296875,27.887638781681872,85.155029296875,27.887638781681872,-89.61,20.0,201.16666666666663,2.1864401118150494e-14
2026-08-26_0800,2026-08-26 08:00:00,85.506591796875,27.71270982724965,85.506591796875,27.71270982724965,1.66,101.0,99.33333333333331,1.0131527334793077e-13
2026-08-26_0800,2026-08-26 08:00:00,85.550537109375,27.94588578570596,85.550537109375,27.94588578570596,36.36,14.0,10.0,2.2447252227959835e-14
2026-08-26_0800,2026-08-26 08:00:00,85.133056640625,27.907057935466664,85.15502929687501,27.907057935466664,-8.8,18.0,19.833333333333332,2.1591210567867405
