"rm_id","rm_name","dt","n_baseline","n_crisis","percent_change","pct_estimated"
"92635248B69318511512389","Mandandeupur","2026-08-26_0800",626.0,657.0,4.94,0.0
"92635248B69318511512389","Mandandeupur","2026-08-26_1600",793.0,859.0,8.35,0.0
"92635248B69318511512389","Mandandeupur","2026-08-27_0000",928.0,936.0,0.85,0.0
"92635248B69318511512389","Mandandeupur","2026-08-27_0800",649.0,600.0,-7.61,0.0
"92635248B69318511512389","Mandandeupur","2026-08-27_1600",814.0,748.0,-8.14,0.0
"92635248B69318511512389","Mandandeupur","2026-08-28_0000",977.0,1128.0,15.42,0.0
"92635248B69318511512389","Mandandeupur","2026-08-28_0800",764.0,785.0,2.7,0.0
"92635248B69318511512389","Mandandeupur","2026-08-28_1600",955.0,1028.0,7.65,0.0
"92635248B69318511512389","Mandandeupur","2026-08-29_0000",1079.0,1049.0,-2.71,0.0
"92635248B69318511512389","Mandandeupur","2026-08-29_0800",752.0,690.0,-8.24,0.0
"92635248B69318511512389","Mandandeupur","2026-08-29_1600",920.0,884.0,-3.9,0.0
"92635248B69318511512389","Mandandeupur","2026-08-30_0000",921.0,900.0,-2.25,0.0
"92635248B69318511512389","Mandandeupur","2026-08-30_0800",636.0,627.0,-1.43,0.0
"92635248B69318511512389","Mandandeupur","2026-08-30_1600",806.0,790.0,-1.97,0.0
"92635248B69318511512389","Mandandeupur","2026-08-31_0000",905.0,900.0,-0.52,0.0
"92635248B69318511512389","Mandandeupur","2026-08-31_0800",626.0,518.0,-17.23,0.0
"92635248B69318511512389","Mandandeupur","2026-08-31_1600",798.0,795.0,-0.33,0.0
"92635248B69318511512389","Mandandeupur","2026-09-01_0000",925.0,917.0,-0.91,0.0
"92635248B69318511512389","Mandandeupur","2026-09-01_0800",632.0,553.0,-12.56,0.0
"92635248B69318511512389","Mandandeupur","2026-09-01_1600",784.0,798.0,1.7,0.0
"92635248B69318511512389","Mandandeupur","2026-09-02_0000",889.0,923.0,3.72,0.0
"92635248B69318511512389","Mandandeupur","2026-09-02_0800",626.0,612.0,-2.12,0.0
"92635248B69318511512389","Mandandeupur","2026-09-02_1600",793.0,797.0,0.55,0.0
"92635248B69318511512389","Mandandeupur","2026-09-03_0000",928.0,872.0,-6.08,0.0
"92635248B69318511512389","Mandandeupur","2026-09-03_0800",649.0,513.0,-20.95,0.0
"92635248B69318511512389","Mandandeupur","2026-09-03_1600",814.0,753.0,-7.5,0.0
"92635248B69318511512389","Mandandeupur","2026-09-04_0000",977.0,985.0,0.8,0.0
"92635248B69318511512389","Mandandeupur","2026-09-04_0800",764.0,681.0,-10.91,0.0
"92635248B69318511512389","Mandandeupur","2026-09-04_1600",955.0,872.0,-8.68,0.0
"92635248B69318511512389","Mandandeupur","2026-09-05_0000",1079.0,1077.0,-0.13,0.0
"92635248B69318511512389","Mandandeupur","2026-09-05_0800",752.0,699.0,-7.12,0.0
"92635248B69318511512389","Mandandeupur","2026-09-05_1600",920.0,884.0,-3.91,0.0
"92635248B69318511512389","Mandandeupur","2026-09-06_0000",921.0,870.0,-5.55,0.0
"92635248B69318511512389","Mandandeupur","2026-09-06_0800",636.0,573.0,-9.9,0.0
"92635248B69318511512389","Mandandeupur","2026-09-06_1600",806.0,772.0,-4.27,0.0
"92635248B69748389600023","Kathmandu","2026-08-26_0000",126471.0,134952.0,6.71,0.0
"92635248B69748389600023","Kathmandu","2026-08-26_0800",82306.0,86974.0,5.67,0.0
"92635248B69748389600023","Kathmandu","2026-08-26_1600",105146.0,109092.0,3.75,0.0
"92635248B69748389600023","Kathmandu","2026-08-27_0000",127126.0,130623.0,2.75,0.0
"92635248B69748389600023","Kathmandu","2026-08-27_0800",82409.0,84272.0,2.26,0.0
"92635248B69748389600023","Kathmandu","2026-08-27_1600",104772.0,96674.0,-7.73,0.0
"92635248B69748389600023","Kathmandu","2026-08-28_0000",125858.0,118203.0,-6.08,0.0
"92635248B69748389600023","Kathmandu","2026-08-28_0800",82826.0,82018.0,-0.97,0.0
"92635248B69748389600023","Kathmandu","2026-08-28_1600",93793.0,95175.0,1.47,0.0
"92635248B69748389600023","Kathmandu","2026-08-29_0000",111386.0,112803.0,1.27,0.0
"92635248B69748389600023","Kathmandu","2026-08-29_0800",81768.0,80634.0,-1.39,0.0
"92635248B69748389600023","Kathmandu","2026-08-29_1600",101386.0,102589.0,1.19,0.0
"92635248B69748389600023","Kathmandu","2026-08-30_0000",122967.0,124611.0,1.34,0.0
"92635248B69748389600023","Kathmandu","2026-08-30_0800",82707.0,83111.0,0.49,0.0
"92635248B69748389600023","Kathmandu","2026-08-30_1600",105293.0,106285.0,0.94,0.0
"92635248B69748389600023","Kathmandu","2026-08-31_0000",127135.0,129269.0,1.68,0.0
"92635248B69748389600023","Kathmandu","2026-08-31_0800",82588.0,80854.0,-2.1,0.0
"92635248B69748389600023","Kathmandu","2026-08-31_1600",105366.0,105864.0,0.47,0.0
"92635248B69748389600023","Kathmandu","2026-09-01_0000",130504.0,129273.0,-0.94,0.0
"92635248B69748389600023","Kathmandu","2026-09-01_0800",82617.0,80724.0,-2.29,0.0
"92635248B69748389600023","Kathmandu","2026-09-01_1600",104728.0,105512.0,0.75,0.0
"92635248B69748389600023","Kathmandu","2026-09-02_0000",126471.0,127505.0,0.82,0.0
"92635248B69748389600023","Kathmandu","2026-09-02_0800",82306.0,82344.0,0.05,0.0
"92635248B69748389600023","Kathmandu","2026-09-02_1600",105146.0,105430.0,0.27,0.0
"92635248B69748389600023","Kathmandu","2026-09-03_0000",127126.0,128464.0,1.05,0.0
"92635248B69748389600023","Kathmandu","2026-09-03_0800",82409.0,82530.0,0.15,0.0
"92635248B69748389600023","Kathmandu","2026-09-03_1600",104772.0,103295.0,-1.41,0.0
"92635248B69748389600023","Kathmandu","2026-09-04_0000",125858.0,121550.0,-3.42,0.0
"92635248B69748389600023","Kathmandu","2026-09-04_0800",82826.0,82886.0,0.07,0.0
"92635248B69748389600023","Kathmandu","2026-09-04_1600",93793.0,95567.0,1.89,0.0
"92635248B69748389600023","Kathmandu","2026-09-05_0000",111386.0,113270.0,1.69,0.0
"92635248B69748389600023","Kathmandu","2026-09-05_0800",81768.0,80716.0,-1.29,0.0
"92635248B69748389600023","Kathmandu","2026-09-05_1600",101386.0,101932.0,0.54,0.0
"92635248B69748389600023","Kathmandu","2026-09-06_0000",122967.0,123196.0,0.19,0.0
"92635248B69748389600023","Kathmandu","2026-09-06_0800",82707.0,81625.0,-1.31,0.0
"92635248B69748389600023","Kathmandu","2026-09-06_1600",105293.0,105579.0,0.27,0.0
"92635248B71277389600816","Naukunda","2026-08-28_0000",77.0,23.0,-69.75,0.0
"92635248B71277389600816","Naukunda","2026-08-28_1600",39.0,11.0,-72.83,0.0
"92635248B71277389600816","Naukunda","2026-08-29_0000",46.0,10.0,-77.7,0.0
"92635248B71277389600816","Naukunda","2026-08-31_0000",111.0,64.0,-41.88,0.0
"92635248B71277389600816","Naukunda","2026-08-31_1600",69.0,32.0,-54.04,0.0
"92635248B71277389600816","Naukunda","2026-09-01_0000",166.0,195.0,17.46,0.0
"92635248B71277389600816","Naukunda","2026-09-01_0800",53.0,23.0,-57.31,0.0
"92635248B71277389600816","Naukunda","2026-09-01_1600",122.0,133.0,8.69,0.0
"92635248B71277389600816","Naukunda","2026-09-02_0000",152.0,172.0,12.97,0.0
"92635248B71277389600816","Naukunda","2026-09-02_0800",63.0,71.0,12.23,0.0
"92635248B71277389600816","Naukunda","2026-09-02_1600",121.0,126.0,4.02,0.0
"92635248B71277389600816","Naukunda","2026-09-03_0000",166.0,225.0,35.72,0.0
"92635248B71277389600816","Naukunda","2026-09-03_0800",66.0,78.0,19.37,0.0
"92635248B71277389600816","Naukunda","2026-09-03_1600",135.0,181.0,34.48,0.0
"92635248B71277389600816","Naukunda","2026-09-04_0000",166.0,214.0,29.09,0.0
"92635248B71277389600816","Naukunda","2026-09-04_0800",65.0,69.0,5.52,0.0
"92635248B71277389600816","Naukunda","2026-09-04_1600",120.0,149.0,23.94,0.0
"92635248B71277389600816","Naukunda","2026-09-05_0000",164.0,231.0,41.18,0.0
"92635248B71277389600816","Naukunda","2026-09-05_0800",66.0,79.0,20.16,0.0
"92635248B71277389600816","Naukunda","2026-09-05_1600",108.0,149.0,37.96,0.0
"92635248B71277389600816","Naukunda","2026-09-06_0000",154.0,213.0,38.73,0.0
"92635248B71277389600816","Naukunda","2026-09-06_0800",78.0,96.0,23.43,0.0
"92635248B71277389600816","Naukunda","2026-09-06_1600",134.0,183.0,37.31,0.0
"92635248B72590676446573","Bidur","2026-08-26_0000",3208.0,1166.0,-63.63,0.0
"92635248B72590676446573","Bidur","2026-08-26_0800",1871.0,611.0,-67.36,0.0
"92635248B72590676446573","Bidur","2026-08-26_1600",2522.0,686.0,-72.79,0.0
"92635248B72590676446573","Bidur","2026-08-27_0000",3230.0,1851.0,-42.68,0.0
"92635248B72590676446573","Bidur","2026-08-27_0800",2193.0,1475.0,-32.73,0.0
"92635248B72590676446573","Bidur","2026-08-27_1600",2658.0,1807.0,-32.02,0.0
"92635248B72590676446573","Bidur","2026-08-28_0000",3165.0,2442.0,-22.86,0.0
"92635248B72590676446573","Bidur","2026-08-28_0800",2189.0,1769.0,-19.21,0.0
"92635248B72590676446573","Bidur","2026-08-28_1600",2606.0,2222.0,-14.73,0.0
"92635248B72590676446573","Bidur","2026-08-29_0000",3433.0,2838.0,-17.33,0.0
"92635248B72590676446573","Bidur","2026-08-29_0800",2299.0,1922.0,-16.43,0.0
"92635248B72590676446573","Bidur","2026-08-29_1600",3027.0,2571.0,-15.07,0.0
"92635248B72590676446573","Bidur","2026-08-30_0000",3553.0,2946.0,-17.09,0.0
"92635248B72590676446573","Bidur","2026-08-30_0800",2402.0,1972.0,-17.91,0.0
"92635248B72590676446573","Bidur","2026-08-30_1600",3071.0,2570.0,-16.31,0.0
"92635248B72590676446573","Bidur","2026-08-31_0000",3594.0,3062.0,-14.8,0.0
"92635248B72590676446573","Bidur","2026-08-31_0800",2428.0,1863.0,-23.28,0.0
"92635248B72590676446573","Bidur","2026-08-31_1600",3069.0,2600.0,-15.28,0.0
"92635248B72590676446573","Bidur","2026-09-01_0000",3689.0,3191.0,-13.51,0.0
"92635248B72590676446573","Bidur","2026-09-01_0800",2285.0,1934.0,-15.32,0.0
"92635248B72590676446573","Bidur","2026-09-01_1600",3088.0,2864.0,-7.26,0.0
"92635248B72590676446573","Bidur","2026-09-02_0000",3580.0,3258.0,-8.99,0.0
"92635248B72590676446573","Bidur","2026-09-02_0800",2470.0,2256.0,-8.69,0.0
"92635248B72590676446573","Bidur","2026-09-02_1600",3150.0,2918.0,-7.35,0.0
"92635248B72590676446573","Bidur","2026-09-03_0000",3610.0,3417.0,-5.34,0.0
"92635248B72590676446573","Bidur","2026-09-03_0800",2468.0,2180.0,-11.69,0.0
"92635248B72590676446573","Bidur","2026-09-03_1600",3172.0,3004.0,-5.3,0.0
"92635248B72590676446573","Bidur","2026-09-04_0000",3609.0,3638.0,0.82,0.0
"92635248B72590676446573","Bidur","2026-09-04_0800",2519.0,2432.0,-3.45,0.0
"92635248B72590676446573","Bidur","2026-09-04_1600",3127.0,3250.0,3.92,0.0
"92635248B72590676446573","Bidur","2026-09-05_0000",3580.0,3718.0,3.85,0.0
"92635248B72590676446573","Bidur","2026-09-05_0800",2501.0,2395.0,-4.26,0.0
"92635248B72590676446573","Bidur","2026-09-05_1600",3154.0,3197.0,1.37,0.0
"92635248B72590676446573","Bidur","2026-09-06_0000",3553.0,3717.0,4.61,0.0
"92635248B72590676446573","Bidur","2026-09-06_0800",2490.0,2307.0,-7.34,0.0
"92635248B72590676446573","Bidur","2026-09-06_1600",3157.0,3191.0,1.08,0.0
"92635248B73416509412594","Tokha","2026-08-26_0000",19222.0,20789.0,8.15,0.0
"92635248B73416509412594","Tokha","2026-08-26_0800",15895.0,16638.0,4.68,0.0
"92635248B73416509412594","Tokha","2026-08-26_1600",17514.0,18250.0,4.2,0.0
"92635248B73416509412594","Tokha","2026-08-27_0000",19415.0,19847.0,2.23,0.0
"92635248B73416509412594","Tokha","2026-08-27_0800",15901.0,16612.0,4.47,0.0
"92635248B73416509412594","Tokha","2026-08-27_1600",17549.0,18416.0,4.94,0.0
"92635248B73416509412594","Tokha","2026-08-28_0000",19137.0,21640.0,13.08,0.0
"92635248B73416509412594","Tokha","2026-08-28_0800",15979.0,16280.0,1.88,0.0
"92635248B73416509412594","Tokha","2026-08-28_1600",18050.0,18739.0,3.82,0.0
"92635248B73416509412594","Tokha","2026-08-29_0000",20435.0,21192.0,3.71,0.0
"92635248B73416509412594","Tokha","2026-08-29_0800",15895.0,15844.0,-0.32,0.0
"92635248B73416509412594","Tokha","2026-08-29_1600",18098.0,18649.0,3.04,0.0
"92635248B73416509412594","Tokha","2026-08-30_0000",20017.0,20428.0,2.05,0.0
"92635248B73416509412594","Tokha","2026-08-30_0800",15980.0,16319.0,2.12,0.0
"92635248B73416509412594","Tokha","2026-08-30_1600",17545.0,17885.0,1.94,0.0
"92635248B73416509412594","Tokha","2026-08-31_0000",19349.0,19887.0,2.78,0.0
"92635248B73416509412594","Tokha","2026-08-31_0800",15986.0,16010.0,0.15,0.0
"92635248B73416509412594","Tokha","2026-08-31_1600",17508.0,17869.0,2.06,0.0
"92635248B73416509412594","Tokha","2026-09-01_0000",19785.0,20072.0,1.45,0.0
"92635248B73416509412594","Tokha","2026-09-01_0800",15937.0,15892.0,-0.28,0.0
"92635248B73416509412594","Tokha","2026-09-01_1600",17405.0,17815.0,2.35,0.0
"92635248B73416509412594","Tokha","2026-09-02_0000",19222.0,19566.0,1.79,0.0
"92635248B73416509412594","Tokha","2026-09-02_0800",15895.0,15933.0,0.24,0.0
"92635248B73416509412594","Tokha","2026-09-02_1600",17514.0,17781.0,1.53,0.0
"92635248B73416509412594","Tokha","2026-09-03_0000",19415.0,19866.0,2.33,0.0
"92635248B73416509412594","Tokha","2026-09-03_0800",15901.0,16085.0,1.16,0.0
"92635248B73416509412594","Tokha","2026-09-03_1600",17549.0,18484.0,5.33,0.0
"92635248B73416509412594","Tokha","2026-09-04_0000",19137.0,20014.0,4.58,0.0
"92635248B73416509412594","Tokha","2026-09-04_0800",15979.0,16020.0,0.26,0.0
"92635248B73416509412594","Tokha","2026-09-04_1600",18050.0,18589.0,2.98,0.0
"92635248B73416509412594","Tokha","2026-09-05_0000",20435.0,21099.0,3.25,0.0
"92635248B73416509412594","Tokha","2026-09-05_0800",15895.0,15820.0,-0.47,0.0
"92635248B73416509412594","Tokha","2026-09-05_1600",18098.0,18359.0,1.44,0.0
"92635248B73416509412594","Tokha","2026-09-06_0000",20017.0,20386.0,1.84,0.0
"92635248B73416509412594","Tokha","2026-09-06_0800",15980.0,15644.0,-2.1,0.0
"92635248B73416509412594","Tokha","2026-09-06_1600",17545.0,17808.0,1.5,0.0
"92635248B77392965640149","Siddhalek","2026-08-26_0000",218.0,89.0,-59.26,0.0
"92635248B77392965640149","Siddhalek","2026-08-26_0800",134.0,36.0,-73.48,0.0
"92635248B77392965640149","Siddhalek","2026-08-26_1600",181.0,53.0,-70.94,0.0
"92635248B77392965640149","Siddhalek","2026-08-27_0000",218.0,67.0,-69.47,0.0
"92635248B77392965640149","Siddhalek","2026-08-27_0800",164.0,92.0,-43.68,0.0
"92635248B77392965640149","Siddhalek","2026-08-27_1600",193.0,120.0,-37.72,0.0
"92635248B77392965640149","Siddhalek","2026-08-28_0000",228.0,165.0,-27.52,0.0
"92635248B77392965640149","Siddhalek","2026-08-28_0800",160.0,108.0,-32.83,0.0
"92635248B77392965640149","Siddhalek","2026-08-28_1600",194.0,125.0,-35.46,0.0
"92635248B77392965640149","Siddhalek","2026-08-29_0000",225.0,159.0,-29.46,0.0
"92635248B77392965640149","Siddhalek","2026-08-29_0800",162.0,92.0,-43.63,0.0
"92635248B77392965640149","Siddhalek","2026-08-29_1600",190.0,152.0,-20.04,0.0
"92635248B77392965640149","Siddhalek","2026-08-30_0000",218.0,188.0,-13.59,0.0
"92635248B77392965640149","Siddhalek","2026-08-30_0800",159.0,128.0,-19.36,0.0
"92635248B77392965640149","Siddhalek","2026-08-30_1600",190.0,153.0,-19.35,0.0
"92635248B77392965640149","Siddhalek","2026-08-31_0000",220.0,149.0,-32.31,0.0
"92635248B77392965640149","Siddhalek","2026-08-31_0800",135.0,73.0,-46.01,0.0
"92635248B77392965640149","Siddhalek","2026-08-31_1600",187.0,137.0,-26.46,0.0
"92635248B77392965640149","Siddhalek","2026-09-01_0000",221.0,187.0,-15.53,0.0
"92635248B77392965640149","Siddhalek","2026-09-01_0800",158.0,116.0,-26.57,0.0
"92635248B77392965640149","Siddhalek","2026-09-01_1600",187.0,149.0,-20.27,0.0
"92635248B77392965640149","Siddhalek","2026-09-02_0000",218.0,162.0,-25.6,0.0
"92635248B77392965640149","Siddhalek","2026-09-02_0800",159.0,139.0,-12.87,0.0
"92635248B77392965640149","Siddhalek","2026-09-02_1600",181.0,172.0,-5.0,0.0
"92635248B77392965640149","Siddhalek","2026-09-03_0000",218.0,192.0,-11.9,0.0
"92635248B77392965640149","Siddhalek","2026-09-03_0800",164.0,135.0,-17.49,0.0
"92635248B77392965640149","Siddhalek","2026-09-03_1600",193.0,181.0,-6.54,0.0
"92635248B77392965640149","Siddhalek","2026-09-04_0000",228.0,187.0,-18.0,0.0
"92635248B77392965640149","Siddhalek","2026-09-04_0800",160.0,137.0,-14.74,0.0
"92635248B77392965640149","Siddhalek","2026-09-04_1600",194.0,172.0,-11.42,0.0
"92635248B77392965640149","Siddhalek","2026-09-05_0000",225.0,204.0,-9.55,0.0
"92635248B77392965640149","Siddhalek","2026-09-05_0800",162.0,141.0,-13.29,0.0
"92635248B77392965640149","Siddhalek","2026-09-05_1600",190.0,178.0,-6.34,0.0
"92635248B77392965640149","Siddhalek","2026-09-06_0000",218.0,207.0,-5.25,0.0
"92635248B77392965640149","Siddhalek","2026-09-06_0800",159.0,113.0,-29.16,0.0
"92635248B77392965640149","Siddhalek","2026-09-06_1600",190.0,168.0,-11.2,0.0
"92635248B79488873426228","Rubi Valley","2026-08-26_0000",14.0,14.0,-0.3,0.0
"92635248B79488873426228","Rubi Valley","2026-08-26_1600",12.0,10.0,-18.15,0.0
"92635248B79488873426228","Rubi Valley","2026-08-27_0000",29.0,27.0,-8.91,0.0
"92635248B79488873426228","Rubi Valley","2026-08-27_1600",23.0,25.0,9.05,0.0
"92635248B79488873426228","Rubi Valley","2026-08-28_0000",29.0,24.0,-16.89,0.0
"92635248B79488873426228","Rubi Valley","2026-08-28_1600",25.0,23.0,-8.47,0.0
"92635248B79488873426228","Rubi Valley","2026-08-29_0000",15.0,17.0,13.55,0.0
"92635248B79488873426228","Rubi Valley","2026-08-30_0000",43.0,40.0,-5.53,0.0
"92635248B79488873426228","Rubi Valley","2026-08-30_1600",36.0,38.0,5.6,0.0
"92635248B79488873426228","Rubi Valley","2026-08-31_0000",52.0,65.0,23.63,0.0
"92635248B79488873426228","Rubi Valley","2026-08-31_1600",11.0,11.0,2.43,0.0
"92635248B79488873426228","Rubi Valley","2026-09-01_0000",44.0,47.0,7.56,0.0
"92635248B79488873426228","Rubi Valley","2026-09-01_0800",11.0,11.0,0.34,0.0
"92635248B79488873426228","Rubi Valley","2026-09-01_1600",25.0,24.0,-4.36,0.0
"92635248B79488873426228","Rubi Valley","2026-09-02_0000",55.0,66.0,21.36,0.0
"92635248B79488873426228","Rubi Valley","2026-09-02_0800",11.0,12.0,5.82,0.0
"92635248B79488873426228","Rubi Valley","2026-09-02_1600",36.0,39.0,8.16,0.0
"92635248B79488873426228","Rubi Valley","2026-09-03_0000",42.0,47.0,9.99,0.0
"92635248B79488873426228","Rubi Valley","2026-09-03_1600",34.0,41.0,21.66,0.0
"92635248B79488873426228","Rubi Valley","2026-09-04_0000",54.0,57.0,6.43,0.0
"92635248B79488873426228","Rubi Valley","2026-09-04_1600",36.0,38.0,7.14,0.0
"92635248B79488873426228","Rubi Valley","2026-09-05_0000",43.0,48.0,9.51,0.0
"92635248B79488873426228","Rubi Valley","2026-09-05_1600",22.0,25.0,11.88,0.0
"92635248B79488873426228","Rubi Valley","2026-09-06_0000",53.0,53.0,0.32,0.0
"92635248B79488873426228","Rubi Valley","2026-09-06_1600",36.0,36.0,1.54,0.0
"92635248B83619346597878","Kispang","2026-08-29_1600",96.0,12.0,-86.99,0.0
"92635248B83619346597878","Kispang","2026-08-30_0000",109.0,19.0,-82.29,0.0
"92635248B83619346597878","Kispang","2026-08-30_0800",78.0,16.0,-80.0,0.0
"92635248B83619346597878","Kispang","2026-08-30_1600",92.0,24.0,-74.03,0.0
"92635248B83619346597878","Kispang","2026-08-31_0000",403.0,121.0,-69.97,0.0
"92635248B83619346597878","Kispang","2026-08-31_0800",76.0,13.0,-83.5,0.0
"92635248B83619346597878","Kispang","2026-08-31_1600",317.0,103.0,-67.6,0.0
"92635248B83619346597878","Kispang","2026-09-01_0000",381.0,122.0,-67.94,0.0
"92635248B83619346597878","Kispang","2026-09-01_0800",129.0,34.0,-73.18,0.0
"92635248B83619346597878","Kispang","2026-09-01_1600",282.0,94.0,-66.51,0.0
"92635248B83619346597878","Kispang","2026-09-02_0000",402.0,137.0,-65.98,0.0
"92635248B83619346597878","Kispang","2026-09-02_0800",159.0,57.0,-64.32,0.0
"92635248B83619346597878","Kispang","2026-09-02_1600",344.0,134.0,-61.07,0.0
"92635248B83619346597878","Kispang","2026-09-03_0000",475.0,241.0,-49.32,0.0
"92635248B83619346597878","Kispang","2026-09-03_0800",303.0,150.0,-50.4,0.0
"92635248B83619346597878","Kispang","2026-09-03_1600",399.0,253.0,-36.73,0.0
"92635248B83619346597878","Kispang","2026-09-04_0000",516.0,341.0,-34.01,0.0
"92635248B83619346597878","Kispang","2026-09-04_0800",364.0,201.0,-44.86,0.0
"92635248B83619346597878","Kispang","2026-09-04_1600",447.0,322.0,-27.93,0.0
"92635248B83619346597878","Kispang","2026-09-05_0000",508.0,354.0,-30.35,0.0
"92635248B83619346597878","Kispang","2026-09-05_0800",354.0,231.0,-34.74,0.0
"92635248B83619346597878","Kispang","2026-09-05_1600",442.0,351.0,-20.7,0.0
"92635248B83619346597878","Kispang","2026-09-06_0000",518.0,407.0,-21.54,0.0
"92635248B83619346597878","Kispang","2026-09-06_0800",350.0,240.0,-31.39,0.0
"92635248B83619346597878","Kispang","2026-09-06_1600",439.0,348.0,-20.89,0.0
"92635248B86541261588188","Khaniyabash","2026-08-27_0000",48.0,31.0,-36.98,0.0
"92635248B86541261588188","Khaniyabash","2026-08-27_0800",38.0,23.0,-38.03,0.0
"92635248B86541261588188","Khaniyabash","2026-08-27_1600",42.0,31.0,-27.4,0.0
"92635248B86541261588188","Khaniyabash","2026-08-28_0000",51.0,33.0,-35.53,0.0
"92635248B86541261588188","Khaniyabash","2026-08-28_0800",20.0,10.0,-50.31,0.0
"92635248B86541261588188","Khaniyabash","2026-08-28_1600",57.0,45.0,-22.01,0.0
"92635248B86541261588188","Khaniyabash","2026-08-29_0000",50.0,32.0,-36.68,0.0
"92635248B86541261588188","Khaniyabash","2026-08-29_1600",55.0,43.0,-21.34,0.0
"92635248B86541261588188","Khaniyabash","2026-08-30_0000",49.0,37.0,-24.57,0.0
"92635248B86541261588188","Khaniyabash","2026-08-30_0800",16.0,11.0,-32.55,0.0
"92635248B86541261588188","Khaniyabash","2026-08-30_1600",42.0,38.0,-9.97,0.0
"92635248B86541261588188","Khaniyabash","2026-08-31_0000",91.0,103.0,13.2,0.0
"92635248B86541261588188","Khaniyabash","2026-08-31_0800",38.0,40.0,2.99,0.0
"92635248B86541261588188","Khaniyabash","2026-08-31_1600",56.0,56.0,0.37,0.0
"92635248B86541261588188","Khaniyabash","2026-09-01_0000",79.0,84.0,5.9,0.0
"92635248B86541261588188","Khaniyabash","2026-09-01_0800",51.0,40.0,-20.98,0.0
"92635248B86541261588188","Khaniyabash","2026-09-01_1600",69.0,74.0,6.48,0.0
"92635248B86541261588188","Khaniyabash","2026-09-02_0000",89.0,93.0,5.4,0.0
"92635248B86541261588188","Khaniyabash","2026-09-02_0800",48.0,51.0,6.98,0.0
"92635248B86541261588188","Khaniyabash","2026-09-02_1600",65.0,76.0,16.8,0.0
"92635248B86541261588188","Khaniyabash","2026-09-03_0000",86.0,100.0,16.17,0.0
"92635248B86541261588188","Khaniyabash","2026-09-03_0800",49.0,49.0,-0.71,0.0
"92635248B86541261588188","Khaniyabash","2026-09-03_1600",65.0,67.0,2.7,0.0
"92635248B86541261588188","Khaniyabash","2026-09-04_0000",78.0,80.0,2.55,0.0
"92635248B86541261588188","Khaniyabash","2026-09-04_0800",37.0,41.0,10.67,0.0
"92635248B86541261588188","Khaniyabash","2026-09-04_1600",68.0,72.0,5.83,0.0
"92635248B86541261588188","Khaniyabash","2026-09-05_0000",87.0,103.0,18.39,0.0
"92635248B86541261588188","Khaniyabash","2026-09-05_0800",36.0,42.0,14.47,0.0
"92635248B86541261588188","Khaniyabash","2026-09-05_1600",65.0,85.0,31.0,0.0
"92635248B86541261588188","Khaniyabash","2026-09-06_0000",87.0,95.0,9.97,0.0
"92635248B86541261588188","Khaniyabash","2026-09-06_0800",36.0,33.0,-8.22,0.0
"92635248B86541261588188","Khaniyabash","2026-09-06_1600",55.0,66.0,20.83,0.0
"92635248B87016090447008","Likhu","2026-08-26_0000",761.0,282.0,-62.98,0.0
"92635248B87016090447008","Likhu","2026-08-26_0800",308.0,117.0,-62.16,0.0
"92635248B87016090447008","Likhu","2026-08-26_1600",581.0,299.0,-48.52,0.0
"92635248B87016090447008","Likhu","2026-08-27_0000",761.0,564.0,-25.86,0.0
"92635248B87016090447008","Likhu","2026-08-27_0800",505.0,463.0,-8.33,0.0
"92635248B87016090447008","Likhu","2026-08-27_1600",657.0,537.0,-18.24,0.0
"92635248B87016090447008","Likhu","2026-08-28_0000",771.0,901.0,16.92,0.0
"92635248B87016090447008","Likhu","2026-08-28_0800",518.0,618.0,19.41,0.0
"92635248B87016090447008","Likhu","2026-08-28_1600",677.0,816.0,20.63,0.0
"92635248B87016090447008","Likhu","2026-08-29_0000",785.0,997.0,26.97,0.0
"92635248B87016090447008","Likhu","2026-08-29_0800",515.0,584.0,13.56,0.0
"92635248B87016090447008","Likhu","2026-08-29_1600",676.0,812.0,20.0,0.0
"92635248B87016090447008","Likhu","2026-08-30_0000",758.0,883.0,16.4,0.0
"92635248B87016090447008","Likhu","2026-08-30_0800",504.0,570.0,13.02,0.0
"92635248B87016090447008","Likhu","2026-08-30_1600",658.0,719.0,9.23,0.0
"92635248B87016090447008","Likhu","2026-08-31_0000",762.0,868.0,13.92,0.0
"92635248B87016090447008","Likhu","2026-08-31_0800",511.0,495.0,-3.09,0.0
"92635248B87016090447008","Likhu","2026-08-31_1600",657.0,686.0,4.38,0.0
"92635248B87016090447008","Likhu","2026-09-01_0000",769.0,808.0,5.18,0.0
"92635248B87016090447008","Likhu","2026-09-01_0800",503.0,517.0,2.91,0.0
"92635248B87016090447008","Likhu","2026-09-01_1600",657.0,743.0,13.19,0.0
"92635248B87016090447008","Likhu","2026-09-02_0000",761.0,865.0,13.79,0.0
"92635248B87016090447008","Likhu","2026-09-02_0800",503.0,539.0,7.1,0.0
"92635248B87016090447008","Likhu","2026-09-02_1600",658.0,742.0,12.78,0.0
"92635248B87016090447008","Likhu","2026-09-03_0000",761.0,838.0,10.11,0.0
"92635248B87016090447008","Likhu","2026-09-03_0800",505.0,555.0,9.97,0.0
"92635248B87016090447008","Likhu","2026-09-03_1600",657.0,720.0,9.65,0.0
"92635248B87016090447008","Likhu","2026-09-04_0000",771.0,845.0,9.61,0.0
